        2	2025-01-10 18:09:08	1	1	1	0
        9	2025-01-10 18:09:15	1	1	1	0
       11	2025-01-10 18:11:22	1	1	1	0
       13	2025-01-13 09:08:24	1	1	1	0
       10	2025-01-13 09:08:30	1	1	1	0
        4	2025-01-13 09:14:40	1	0	1	0
       12	2025-01-13 09:15:03	1	0	1	0
        2	2025-01-13 09:33:41	1	0	1	0
       16	2025-01-13 09:40:00	1	0	1	0
       15	2025-01-13 09:40:59	1	0	1	0
        4	2025-01-13 17:33:52	1	1	1	0
       12	2025-01-13 18:08:27	1	1	1	0
       15	2025-01-13 18:12:19	1	1	1	0
       16	2025-01-13 18:12:28	1	1	1	0
       10	2025-01-13 18:32:19	1	1	1	0
       11	2025-01-14 08:50:10	1	0	1	0
        9	2025-01-14 08:50:15	1	0	1	0
       12	2025-01-14 09:09:31	1	0	1	0
        6	2025-01-14 09:09:33	1	0	1	0
        4	2025-01-14 09:10:56	1	0	1	0
        2	2025-01-14 09:13:49	1	0	1	0
       16	2025-01-14 09:21:35	1	0	1	0
       15	2025-01-14 09:22:21	1	0	1	0
       10	2025-01-14 09:30:03	1	0	1	0
        4	2025-01-14 17:40:36	1	1	1	0
        2	2025-01-14 18:02:10	1	1	1	0
       12	2025-01-14 18:02:16	1	1	1	0
       16	2025-01-14 18:03:41	1	1	1	0
       15	2025-01-14 18:03:46	1	1	1	0
       10	2025-01-14 18:09:35	1	1	1	0
       13	2025-01-14 18:10:38	1	1	1	0
        9	2025-01-14 18:10:51	1	1	1	0
       11	2025-01-14 18:10:56	1	1	1	0
        6	2025-01-14 18:10:58	1	1	1	0
       12	2025-01-15 09:01:47	1	1	1	0
       12	2025-01-15 09:02:01	1	0	1	0
        2	2025-01-15 09:08:11	1	0	1	0
        6	2025-01-15 09:10:41	1	0	1	0
       11	2025-01-15 09:21:57	1	0	1	0
        9	2025-01-15 09:22:17	1	0	1	0
        4	2025-01-15 09:23:49	1	0	1	0
       10	2025-01-15 09:40:14	1	0	1	0
        4	2025-01-15 17:39:12	1	1	1	0
       12	2025-01-15 18:14:13	1	1	1	0
       10	2025-01-15 18:16:50	1	1	1	0
       11	2025-01-15 18:16:56	1	1	1	0
        2	2025-01-15 18:17:01	1	1	1	0
        6	2025-01-15 18:19:45	1	1	1	0
        6	2025-01-15 18:19:47	1	1	1	0
        9	2025-01-15 18:19:55	1	1	1	0
        9	2025-01-16 09:01:17	1	1	1	0
        9	2025-01-16 09:01:30	1	0	1	0
       11	2025-01-16 09:01:33	1	0	1	0
        4	2025-01-16 09:02:05	1	0	1	0
       12	2025-01-16 09:13:02	1	0	1	0
        6	2025-01-16 09:14:55	1	0	1	0
        2	2025-01-16 09:20:25	1	0	1	0
       16	2025-01-16 09:27:59	1	0	1	0
       15	2025-01-16 09:28:14	1	0	1	0
        4	2025-01-16 17:34:17	1	1	1	0
        2	2025-01-16 18:01:00	1	1	1	0
        6	2025-01-16 18:02:28	1	1	1	0
       12	2025-01-16 18:02:38	1	1	1	0
       11	2025-01-16 18:02:40	1	1	1	0
       16	2025-01-16 18:09:26	1	1	1	0
       15	2025-01-16 18:09:41	1	1	1	0
        9	2025-01-16 18:10:16	1	1	1	0
       10	2025-01-16 18:10:31	1	1	1	0
       13	2025-01-17 09:05:57	1	1	1	0
       10	2025-01-17 09:06:22	1	0	1	0
       13	2025-01-17 09:06:28	1	0	1	0
        2	2025-01-17 09:07:24	1	0	1	0
       11	2025-01-17 09:08:06	1	0	1	0
        4	2025-01-17 09:09:20	1	0	1	0
       12	2025-01-17 09:13:28	1	0	1	0
        9	2025-01-17 09:24:52	1	0	1	0
        6	2025-01-17 09:25:01	1	0	1	0
       16	2025-01-17 09:29:47	1	0	1	0
       15	2025-01-17 09:29:52	1	0	1	0
        8	2025-01-17 09:34:13	1	0	1	0
        4	2025-01-17 17:33:35	1	1	1	0
        8	2025-01-17 18:00:11	1	1	1	0
       12	2025-01-17 18:08:22	1	1	1	0
       15	2025-01-17 18:08:39	1	1	1	0
       16	2025-01-17 18:09:11	1	1	1	0
       10	2025-01-17 18:15:55	1	1	1	0
        6	2025-01-17 18:15:59	1	1	1	0
       11	2025-01-17 18:16:02	1	1	1	0
        9	2025-01-17 18:16:09	1	1	1	0
        2	2025-01-17 18:22:10	1	1	1	0
        9	2025-01-20 08:40:55	1	0	1	0
       11	2025-01-20 08:41:04	1	0	1	0
        4	2025-01-20 08:59:04	1	0	1	0
        6	2025-01-20 09:00:58	1	0	1	0
        2	2025-01-20 09:02:46	1	0	1	0
       12	2025-01-20 09:05:46	1	0	1	0
       13	2025-01-20 09:06:07	1	0	1	0
       13	2025-01-20 09:06:08	1	0	1	0
       10	2025-01-20 09:06:19	1	0	1	0
        8	2025-01-20 09:10:18	1	0	1	0
       15	2025-01-20 09:10:32	1	0	1	0
       16	2025-01-20 09:10:36	1	0	1	0
        4	2025-01-20 17:35:20	1	1	1	0
       12	2025-01-20 18:03:37	1	1	1	0
       16	2025-01-20 18:05:00	1	1	1	0
       16	2025-01-20 18:05:02	1	1	1	0
       15	2025-01-20 18:05:07	1	1	1	0
        2	2025-01-20 18:32:08	1	1	1	0
       13	2025-01-20 18:32:13	1	1	1	0
        9	2025-01-20 18:32:15	1	1	1	0
        9	2025-01-20 18:32:16	1	1	1	0
       10	2025-01-20 18:32:32	1	1	1	0
       11	2025-01-20 19:08:46	1	1	1	0
        6	2025-01-20 19:09:00	1	1	1	0
        6	2025-01-20 19:09:02	1	1	1	0
        6	2025-01-20 19:09:25	1	1	1	0
        4	2025-01-21 08:59:15	1	0	1	0
        9	2025-01-21 09:00:16	1	0	1	0
       11	2025-01-21 09:00:23	1	0	1	0
       11	2025-01-21 09:00:25	1	0	1	0
        6	2025-01-21 09:05:32	1	0	1	0
       12	2025-01-21 09:05:48	1	0	1	0
        2	2025-01-21 09:07:46	1	0	1	0
        8	2025-01-21 09:11:44	1	0	1	0
       10	2025-01-21 09:15:49	1	0	1	0
       13	2025-01-21 09:15:52	1	0	1	0
       16	2025-01-21 09:17:42	1	0	1	0
       15	2025-01-21 09:17:51	1	0	1	0
        4	2025-01-21 17:33:10	1	1	1	0
        8	2025-01-21 18:05:04	1	1	1	0
       15	2025-01-21 18:06:01	1	1	1	0
       16	2025-01-21 18:06:09	1	1	1	0
       12	2025-01-21 18:06:14	1	1	1	0
       10	2025-01-21 18:49:47	1	1	1	0
       13	2025-01-21 18:49:53	1	1	1	0
        6	2025-01-21 18:52:40	1	1	1	0
       11	2025-01-21 18:56:13	1	1	1	0
        9	2025-01-21 19:00:15	1	1	1	0
        6	2025-01-21 19:00:21	1	1	1	0
       11	2025-01-22 08:59:13	1	0	1	0
        9	2025-01-22 08:59:16	1	0	1	0
       12	2025-01-22 08:59:21	1	0	1	0
        4	2025-01-22 09:03:11	1	0	1	0
       10	2025-01-22 09:04:30	1	0	1	0
       13	2025-01-22 09:04:36	1	0	1	0
        6	2025-01-22 09:05:23	1	0	1	0
        8	2025-01-22 09:13:45	1	0	1	0
       15	2025-01-22 09:35:22	1	0	1	0
       12	2025-01-22 17:28:47	1	0	1	0
        4	2025-01-22 17:36:36	1	1	1	0
       10	2025-01-22 17:50:01	1	1	1	0
       11	2025-01-22 17:50:10	1	1	1	0
       15	2025-01-22 17:52:09	1	1	1	0
        6	2025-01-22 17:54:14	1	1	1	0
        6	2025-01-22 17:54:15	1	1	1	0
        6	2025-01-22 17:54:16	1	1	1	0
        8	2025-01-22 17:54:30	1	1	1	0
        9	2025-01-22 17:54:51	1	1	1	0
       11	2025-01-23 08:56:08	1	0	1	0
       13	2025-01-23 08:58:08	1	0	1	0
        2	2025-01-23 09:07:17	1	0	1	0
        4	2025-01-23 09:10:14	1	0	1	0
        6	2025-01-23 09:12:04	1	0	1	0
        6	2025-01-23 09:12:06	1	0	1	0
        9	2025-01-23 09:15:50	1	0	1	0
       16	2025-01-23 09:21:29	1	0	1	0
       15	2025-01-23 09:21:42	1	0	1	0
        8	2025-01-23 09:24:42	1	0	1	0
        4	2025-01-23 17:34:03	1	1	1	0
        8	2025-01-23 18:00:04	1	1	1	0
       15	2025-01-23 18:12:19	1	1	1	0
       16	2025-01-23 18:12:25	1	1	1	0
       16	2025-01-23 18:12:27	1	1	1	0
       11	2025-01-23 18:14:23	1	1	1	0
        6	2025-01-23 18:14:28	1	1	1	0
        6	2025-01-23 18:14:29	1	1	1	0
        9	2025-01-23 18:14:52	1	1	1	0
       13	2025-01-24 09:00:03	1	1	1	0
        9	2025-01-24 09:04:57	1	0	1	0
       11	2025-01-24 09:05:00	1	0	1	0
       12	2025-01-24 09:05:02	1	0	1	0
        2	2025-01-24 09:05:50	1	0	1	0
        8	2025-01-24 09:06:12	1	0	1	0
       16	2025-01-24 09:11:47	1	0	1	0
       16	2025-01-24 09:11:49	1	0	1	0
       15	2025-01-24 09:12:02	1	0	1	0
        6	2025-01-24 09:16:55	1	0	1	0
       12	2025-01-24 18:01:06	1	0	1	0
       12	2025-01-24 18:01:15	1	1	1	0
        8	2025-01-24 18:04:18	1	1	1	0
        6	2025-01-24 18:04:39	1	1	1	0
        9	2025-01-24 18:07:28	1	1	1	0
       16	2025-01-24 18:08:39	1	1	1	0
       16	2025-01-24 18:08:41	1	1	1	0
       15	2025-01-24 18:08:55	1	1	1	0
        2	2025-01-24 18:13:58	1	0	1	0
       12	2025-01-27 09:00:26	1	0	1	0
        6	2025-01-27 09:09:49	1	0	1	0
        6	2025-01-27 09:09:54	1	0	1	0
        4	2025-01-27 09:10:34	1	0	1	0
        8	2025-01-27 09:18:17	1	0	1	0
       16	2025-01-27 09:35:50	1	0	1	0
       15	2025-01-27 09:36:14	1	0	1	0
        4	2025-01-27 17:32:42	1	1	1	0
        2	2025-01-27 17:59:47	1	1	1	0
       12	2025-01-27 18:02:24	1	1	1	0
        8	2025-01-27 18:03:20	1	1	1	0
       10	2025-01-27 18:05:43	1	1	1	0
        6	2025-01-27 18:05:47	1	1	1	0
       15	2025-01-27 18:07:31	1	1	1	0
       16	2025-01-27 18:07:35	1	1	1	0
        9	2025-01-28 09:03:20	1	0	1	0
       11	2025-01-28 09:03:23	1	0	1	0
        2	2025-01-28 09:05:07	1	0	1	0
        2	2025-01-28 09:05:24	1	0	1	0
        6	2025-01-28 09:10:12	1	0	1	0
        6	2025-01-28 09:10:13	1	0	1	0
        4	2025-01-28 09:10:15	1	0	1	0
       12	2025-01-28 09:14:41	1	0	1	0
       10	2025-01-28 09:16:50	1	0	1	0
       13	2025-01-28 09:17:09	1	0	1	0
       16	2025-01-28 09:17:30	1	0	1	0
       15	2025-01-28 09:17:32	1	0	1	0
        8	2025-01-28 09:17:46	1	0	1	0
        4	2025-01-28 17:29:40	1	1	1	0
        8	2025-01-28 18:01:22	1	1	1	0
       12	2025-01-28 18:01:31	1	1	1	0
        2	2025-01-28 18:02:00	1	1	1	0
       16	2025-01-28 18:02:24	1	1	1	0
       15	2025-01-28 18:02:33	1	1	1	0
       10	2025-01-28 18:21:51	1	1	1	0
       11	2025-01-28 18:22:24	1	1	1	0
        9	2025-01-28 18:22:32	1	1	1	0
        6	2025-01-28 18:23:07	1	1	1	0
        9	2025-01-29 08:51:03	1	0	1	0
       11	2025-01-29 08:51:16	1	0	1	0
        4	2025-01-29 09:04:34	1	0	1	0
        6	2025-01-29 09:07:15	1	0	1	0
        6	2025-01-29 09:07:17	1	0	1	0
        8	2025-01-29 09:07:25	1	0	1	0
        6	2025-01-29 09:08:10	1	0	1	0
       10	2025-01-29 09:10:17	1	0	1	0
       13	2025-01-29 09:10:21	1	0	1	0
       12	2025-01-29 09:12:36	1	0	1	0
        4	2025-01-29 17:32:36	1	1	1	0
        8	2025-01-29 18:00:27	1	1	1	0
       12	2025-01-29 18:00:40	1	1	1	0
        9	2025-01-29 18:17:13	1	1	1	0
       10	2025-01-29 18:24:48	1	1	1	0
       11	2025-01-29 18:24:52	1	1	1	0
        6	2025-01-29 18:25:41	1	1	1	0
        6	2025-01-29 18:25:42	1	1	1	0
        8	2025-01-30 08:57:12	1	0	1	0
       12	2025-01-30 08:59:03	1	0	1	0
        2	2025-01-30 09:04:03	1	0	1	0
        6	2025-01-30 09:11:49	1	0	1	0
        6	2025-01-30 09:11:50	1	0	1	0
       11	2025-01-30 09:11:57	1	0	1	0
       10	2025-01-30 09:16:15	1	0	1	0
       13	2025-01-30 09:16:18	1	0	1	0
       16	2025-01-30 09:34:22	1	0	1	0
       15	2025-01-30 09:35:20	1	0	1	0
        8	2025-01-30 18:02:29	1	1	1	0
       12	2025-01-30 18:04:53	1	1	1	0
       16	2025-01-30 18:21:17	1	1	1	0
       15	2025-01-30 18:22:50	1	1	1	0
        6	2025-01-30 18:35:19	1	1	1	0
       11	2025-01-30 18:35:25	1	1	1	0
       11	2025-01-30 18:35:28	1	1	1	0
       10	2025-01-30 18:35:47	1	1	1	0
        4	2025-01-31 08:54:41	1	0	1	0
       12	2025-01-31 09:06:00	1	0	1	0
        6	2025-01-31 09:08:11	1	0	1	0
        6	2025-01-31 09:08:12	1	0	1	0
        8	2025-01-31 09:11:30	1	0	1	0
        2	2025-01-31 09:14:28	1	0	1	0
       13	2025-01-31 09:16:01	1	0	1	0
       10	2025-01-31 09:16:04	1	0	1	0
       11	2025-01-31 09:17:38	1	0	1	0
        9	2025-01-31 09:17:47	1	0	1	0
       16	2025-01-31 09:28:25	1	0	1	0
       15	2025-01-31 09:28:45	1	0	1	0
